ruta_archivo,palabra,persona,nombre_archivo
audios/no/Miguel_no_024.wav,no,Miguel,Miguel_no_024.wav
audios/no/Miguel_no_014.wav,no,Miguel,Miguel_no_014.wav
audios/no/Miguel_no_072.wav,no,Miguel,Miguel_no_072.wav
audios/no/Valeria_no_058.wav,no,Valeria,Valeria_no_058.wav
audios/no/Nancy_no_045.wav,no,Nancy,Nancy_no_045.wav
audios/no/Diego_no_081.wav,no,Diego,Diego_no_081.wav
audios/no/Valeria_no_008.wav,no,Valeria,Valeria_no_008.wav
audios/no/Miguel_no_016.wav,no,Miguel,Miguel_no_016.wav
audios/no/Miguel_no_068.wav,no,Miguel,Miguel_no_068.wav
audios/no/Valeria_no_024.wav,no,Valeria,Valeria_no_024.wav
audios/no/Miguel_no_053.wav,no,Miguel,Miguel_no_053.wav
audios/no/Valeria_no_044.wav,no,Valeria,Valeria_no_044.wav
audios/no/Miguel_no_002.wav,no,Miguel,Miguel_no_002.wav
audios/no/Miguel_no_018.wav,no,Miguel,Miguel_no_018.wav
audios/no/Diego_no_016.wav,no,Diego,Diego_no_016.wav
audios/no/Valeria_no_043.wav,no,Valeria,Valeria_no_043.wav
audios/no/Diego_no_093.wav,no,Diego,Diego_no_093.wav
audios/no/Valeria_no_079.wav,no,Valeria,Valeria_no_079.wav
audios/no/Nancy_no_096.wav,no,Nancy,Nancy_no_096.wav
audios/no/Miguel_no_005.wav,no,Miguel,Miguel_no_005.wav
audios/no/Valeria_no_095.wav,no,Valeria,Valeria_no_095.wav
audios/no/Nancy_no_022.wav,no,Nancy,Nancy_no_022.wav
audios/no/Miguel_no_050.wav,no,Miguel,Miguel_no_050.wav
audios/no/Miguel_no_046.wav,no,Miguel,Miguel_no_046.wav
audios/no/Valeria_no_089.wav,no,Valeria,Valeria_no_089.wav
audios/no/Valeria_no_017.wav,no,Valeria,Valeria_no_017.wav
audios/no/Valeria_no_012.wav,no,Valeria,Valeria_no_012.wav
audios/no/Nancy_no_097.wav,no,Nancy,Nancy_no_097.wav
audios/no/Nancy_no_076.wav,no,Nancy,Nancy_no_076.wav
audios/no/Miguel_no_095.wav,no,Miguel,Miguel_no_095.wav
audios/no/Valeria_no_009.wav,no,Valeria,Valeria_no_009.wav
audios/no/Diego_no_046.wav,no,Diego,Diego_no_046.wav
audios/no/Valeria_no_100.wav,no,Valeria,Valeria_no_100.wav
audios/no/Nancy_no_056.wav,no,Nancy,Nancy_no_056.wav
audios/no/Diego_no_055.wav,no,Diego,Diego_no_055.wav
audios/no/Diego_no_079.wav,no,Diego,Diego_no_079.wav
audios/no/Miguel_no_055.wav,no,Miguel,Miguel_no_055.wav
audios/no/Valeria_no_030.wav,no,Valeria,Valeria_no_030.wav
audios/no/Valeria_no_041.wav,no,Valeria,Valeria_no_041.wav
audios/no/Miguel_no_007.wav,no,Miguel,Miguel_no_007.wav
audios/no/Diego_no_045.wav,no,Diego,Diego_no_045.wav
audios/no/Nancy_no_055.wav,no,Nancy,Nancy_no_055.wav
audios/no/Miguel_no_027.wav,no,Miguel,Miguel_no_027.wav
audios/no/Diego_no_069.wav,no,Diego,Diego_no_069.wav
audios/no/Diego_no_097.wav,no,Diego,Diego_no_097.wav
audios/no/Diego_no_019.wav,no,Diego,Diego_no_019.wav
audios/no/Miguel_no_075.wav,no,Miguel,Miguel_no_075.wav
audios/no/Diego_no_043.wav,no,Diego,Diego_no_043.wav
audios/no/Valeria_no_022.wav,no,Valeria,Valeria_no_022.wav
audios/no/Valeria_no_064.wav,no,Valeria,Valeria_no_064.wav
audios/no/Valeria_no_026.wav,no,Valeria,Valeria_no_026.wav
audios/no/Valeria_no_023.wav,no,Valeria,Valeria_no_023.wav
audios/no/Nancy_no_011.wav,no,Nancy,Nancy_no_011.wav
audios/no/Miguel_no_086.wav,no,Miguel,Miguel_no_086.wav
audios/no/Nancy_no_048.wav,no,Nancy,Nancy_no_048.wav
audios/no/Miguel_no_006.wav,no,Miguel,Miguel_no_006.wav
audios/no/Valeria_no_066.wav,no,Valeria,Valeria_no_066.wav
audios/no/Miguel_no_100.wav,no,Miguel,Miguel_no_100.wav
audios/no/Nancy_no_062.wav,no,Nancy,Nancy_no_062.wav
audios/no/Nancy_no_003.wav,no,Nancy,Nancy_no_003.wav
audios/no/Diego_no_037.wav,no,Diego,Diego_no_037.wav
audios/no/Miguel_no_076.wav,no,Miguel,Miguel_no_076.wav
audios/no/Nancy_no_075.wav,no,Nancy,Nancy_no_075.wav
audios/no/Valeria_no_014.wav,no,Valeria,Valeria_no_014.wav
audios/no/Nancy_no_089.wav,no,Nancy,Nancy_no_089.wav
audios/no/Valeria_no_042.wav,no,Valeria,Valeria_no_042.wav
audios/no/Diego_no_066.wav,no,Diego,Diego_no_066.wav
audios/no/Nancy_no_029.wav,no,Nancy,Nancy_no_029.wav
audios/no/Miguel_no_079.wav,no,Miguel,Miguel_no_079.wav
audios/no/Nancy_no_025.wav,no,Nancy,Nancy_no_025.wav
audios/no/Miguel_no_035.wav,no,Miguel,Miguel_no_035.wav
audios/no/Nancy_no_005.wav,no,Nancy,Nancy_no_005.wav
audios/no/Valeria_no_070.wav,no,Valeria,Valeria_no_070.wav
audios/no/Nancy_no_035.wav,no,Nancy,Nancy_no_035.wav
audios/no/Diego_no_020.wav,no,Diego,Diego_no_020.wav
audios/no/Miguel_no_040.wav,no,Miguel,Miguel_no_040.wav
audios/no/Diego_no_058.wav,no,Diego,Diego_no_058.wav
audios/no/Diego_no_035.wav,no,Diego,Diego_no_035.wav
audios/no/Nancy_no_085.wav,no,Nancy,Nancy_no_085.wav
audios/no/Diego_no_049.wav,no,Diego,Diego_no_049.wav
audios/no/Nancy_no_050.wav,no,Nancy,Nancy_no_050.wav
audios/no/Miguel_no_009.wav,no,Miguel,Miguel_no_009.wav
audios/no/Nancy_no_072.wav,no,Nancy,Nancy_no_072.wav
audios/no/Nancy_no_049.wav,no,Nancy,Nancy_no_049.wav
audios/no/Diego_no_062.wav,no,Diego,Diego_no_062.wav
audios/no/Valeria_no_036.wav,no,Valeria,Valeria_no_036.wav
audios/no/Miguel_no_034.wav,no,Miguel,Miguel_no_034.wav
audios/no/Diego_no_040.wav,no,Diego,Diego_no_040.wav
audios/no/Diego_no_084.wav,no,Diego,Diego_no_084.wav
audios/no/Diego_no_061.wav,no,Diego,Diego_no_061.wav
audios/no/Miguel_no_039.wav,no,Miguel,Miguel_no_039.wav
audios/no/Miguel_no_059.wav,no,Miguel,Miguel_no_059.wav
audios/no/Nancy_no_002.wav,no,Nancy,Nancy_no_002.wav
audios/no/Valeria_no_067.wav,no,Valeria,Valeria_no_067.wav
audios/no/Valeria_no_052.wav,no,Valeria,Valeria_no_052.wav
audios/no/Diego_no_072.wav,no,Diego,Diego_no_072.wav
audios/no/Diego_no_017.wav,no,Diego,Diego_no_017.wav
audios/no/Valeria_no_027.wav,no,Valeria,Valeria_no_027.wav
audios/no/Miguel_no_091.wav,no,Miguel,Miguel_no_091.wav
audios/no/Nancy_no_031.wav,no,Nancy,Nancy_no_031.wav
audios/no/Valeria_no_047.wav,no,Valeria,Valeria_no_047.wav
audios/no/Miguel_no_088.wav,no,Miguel,Miguel_no_088.wav
audios/no/Diego_no_065.wav,no,Diego,Diego_no_065.wav
audios/no/Miguel_no_099.wav,no,Miguel,Miguel_no_099.wav
audios/no/Miguel_no_038.wav,no,Miguel,Miguel_no_038.wav
audios/no/Nancy_no_094.wav,no,Nancy,Nancy_no_094.wav
audios/no/Valeria_no_063.wav,no,Valeria,Valeria_no_063.wav
audios/no/Nancy_no_044.wav,no,Nancy,Nancy_no_044.wav
audios/no/Miguel_no_081.wav,no,Miguel,Miguel_no_081.wav
audios/no/Diego_no_071.wav,no,Diego,Diego_no_071.wav
audios/no/Diego_no_051.wav,no,Diego,Diego_no_051.wav
audios/no/Diego_no_042.wav,no,Diego,Diego_no_042.wav
audios/no/Miguel_no_065.wav,no,Miguel,Miguel_no_065.wav
audios/no/Valeria_no_096.wav,no,Valeria,Valeria_no_096.wav
audios/no/Valeria_no_018.wav,no,Valeria,Valeria_no_018.wav
audios/no/Diego_no_080.wav,no,Diego,Diego_no_080.wav
audios/no/Nancy_no_068.wav,no,Nancy,Nancy_no_068.wav
audios/no/Nancy_no_030.wav,no,Nancy,Nancy_no_030.wav
audios/no/Valeria_no_035.wav,no,Valeria,Valeria_no_035.wav
audios/no/Diego_no_036.wav,no,Diego,Diego_no_036.wav
audios/no/Valeria_no_004.wav,no,Valeria,Valeria_no_004.wav
audios/no/Valeria_no_075.wav,no,Valeria,Valeria_no_075.wav
audios/no/Miguel_no_056.wav,no,Miguel,Miguel_no_056.wav
audios/no/Diego_no_085.wav,no,Diego,Diego_no_085.wav
audios/no/Nancy_no_080.wav,no,Nancy,Nancy_no_080.wav
audios/no/Miguel_no_073.wav,no,Miguel,Miguel_no_073.wav
audios/no/Nancy_no_086.wav,no,Nancy,Nancy_no_086.wav
audios/no/Miguel_no_064.wav,no,Miguel,Miguel_no_064.wav
audios/no/Diego_no_018.wav,no,Diego,Diego_no_018.wav
audios/no/Valeria_no_092.wav,no,Valeria,Valeria_no_092.wav
audios/no/Diego_no_031.wav,no,Diego,Diego_no_031.wav
audios/no/Diego_no_013.wav,no,Diego,Diego_no_013.wav
audios/no/Miguel_no_060.wav,no,Miguel,Miguel_no_060.wav
audios/no/Diego_no_032.wav,no,Diego,Diego_no_032.wav
audios/no/Nancy_no_093.wav,no,Nancy,Nancy_no_093.wav
audios/no/Valeria_no_056.wav,no,Valeria,Valeria_no_056.wav
audios/no/Valeria_no_019.wav,no,Valeria,Valeria_no_019.wav
audios/no/Nancy_no_066.wav,no,Nancy,Nancy_no_066.wav
audios/no/Diego_no_021.wav,no,Diego,Diego_no_021.wav
audios/no/Diego_no_011.wav,no,Diego,Diego_no_011.wav
audios/no/Valeria_no_080.wav,no,Valeria,Valeria_no_080.wav
audios/no/Valeria_no_073.wav,no,Valeria,Valeria_no_073.wav
audios/no/Miguel_no_062.wav,no,Miguel,Miguel_no_062.wav
audios/no/Nancy_no_061.wav,no,Nancy,Nancy_no_061.wav
audios/no/Miguel_no_069.wav,no,Miguel,Miguel_no_069.wav
audios/no/Diego_no_074.wav,no,Diego,Diego_no_074.wav
audios/no/Diego_no_078.wav,no,Diego,Diego_no_078.wav
audios/no/Diego_no_005.wav,no,Diego,Diego_no_005.wav
audios/no/Miguel_no_048.wav,no,Miguel,Miguel_no_048.wav
audios/no/Nancy_no_004.wav,no,Nancy,Nancy_no_004.wav
audios/no/Valeria_no_010.wav,no,Valeria,Valeria_no_010.wav
audios/no/Miguel_no_063.wav,no,Miguel,Miguel_no_063.wav
audios/no/Miguel_no_092.wav,no,Miguel,Miguel_no_092.wav
audios/no/Diego_no_047.wav,no,Diego,Diego_no_047.wav
audios/no/Diego_no_063.wav,no,Diego,Diego_no_063.wav
audios/no/Valeria_no_050.wav,no,Valeria,Valeria_no_050.wav
audios/no/Nancy_no_001.wav,no,Nancy,Nancy_no_001.wav
audios/no/Diego_no_059.wav,no,Diego,Diego_no_059.wav
audios/no/Diego_no_041.wav,no,Diego,Diego_no_041.wav
audios/no/Nancy_no_033.wav,no,Nancy,Nancy_no_033.wav
audios/no/Valeria_no_081.wav,no,Valeria,Valeria_no_081.wav
audios/no/Nancy_no_058.wav,no,Nancy,Nancy_no_058.wav
audios/no/Valeria_no_060.wav,no,Valeria,Valeria_no_060.wav
audios/no/Miguel_no_089.wav,no,Miguel,Miguel_no_089.wav
audios/no/Miguel_no_087.wav,no,Miguel,Miguel_no_087.wav
audios/no/Miguel_no_071.wav,no,Miguel,Miguel_no_071.wav
audios/no/Diego_no_056.wav,no,Diego,Diego_no_056.wav
audios/no/Nancy_no_034.wav,no,Nancy,Nancy_no_034.wav
audios/no/Miguel_no_085.wav,no,Miguel,Miguel_no_085.wav
audios/no/Nancy_no_054.wav,no,Nancy,Nancy_no_054.wav
audios/no/Diego_no_001.wav,no,Diego,Diego_no_001.wav
audios/no/Nancy_no_010.wav,no,Nancy,Nancy_no_010.wav
audios/no/Nancy_no_059.wav,no,Nancy,Nancy_no_059.wav
audios/no/Diego_no_014.wav,no,Diego,Diego_no_014.wav
audios/no/Miguel_no_084.wav,no,Miguel,Miguel_no_084.wav
audios/no/Valeria_no_057.wav,no,Valeria,Valeria_no_057.wav
audios/no/Diego_no_024.wav,no,Diego,Diego_no_024.wav
audios/no/Diego_no_077.wav,no,Diego,Diego_no_077.wav
audios/frio/Valeria_frio_013.wav,frio,Valeria,Valeria_frio_013.wav
audios/frio/Miguel_frio_089.wav,frio,Miguel,Miguel_frio_089.wav
audios/frio/Miguel_frio_030.wav,frio,Miguel,Miguel_frio_030.wav
audios/frio/Miguel_frio_095.wav,frio,Miguel,Miguel_frio_095.wav
audios/frio/Nancy_frio_034.wav,frio,Nancy,Nancy_frio_034.wav
audios/frio/Nancy_frio_096.wav,frio,Nancy,Nancy_frio_096.wav
audios/frio/Nancy_frio_007.wav,frio,Nancy,Nancy_frio_007.wav
audios/frio/Miguel_frio_073.wav,frio,Miguel,Miguel_frio_073.wav
audios/frio/Miguel_frio_060.wav,frio,Miguel,Miguel_frio_060.wav
audios/frio/Nancy_frio_051.wav,frio,Nancy,Nancy_frio_051.wav
audios/frio/Diego_frio_035.wav,frio,Diego,Diego_frio_035.wav
audios/frio/Valeria_frio_025.wav,frio,Valeria,Valeria_frio_025.wav
audios/frio/Nancy_frio_010.wav,frio,Nancy,Nancy_frio_010.wav
audios/frio/Diego_frio_058.wav,frio,Diego,Diego_frio_058.wav
audios/frio/Nancy_frio_015.wav,frio,Nancy,Nancy_frio_015.wav
audios/frio/Diego_frio_070.wav,frio,Diego,Diego_frio_070.wav
audios/frio/Miguel_frio_045.wav,frio,Miguel,Miguel_frio_045.wav
audios/frio/Diego_frio_040.wav,frio,Diego,Diego_frio_040.wav
audios/frio/Diego_frio_045.wav,frio,Diego,Diego_frio_045.wav
audios/frio/Nancy_frio_026.wav,frio,Nancy,Nancy_frio_026.wav
audios/frio/Valeria_frio_017.wav,frio,Valeria,Valeria_frio_017.wav
audios/frio/Nancy_frio_040.wav,frio,Nancy,Nancy_frio_040.wav
audios/frio/Miguel_frio_008.wav,frio,Miguel,Miguel_frio_008.wav
audios/frio/Valeria_frio_042.wav,frio,Valeria,Valeria_frio_042.wav
audios/frio/Valeria_frio_049.wav,frio,Valeria,Valeria_frio_049.wav
audios/frio/Valeria_frio_015.wav,frio,Valeria,Valeria_frio_015.wav
audios/frio/Nancy_frio_030.wav,frio,Nancy,Nancy_frio_030.wav
audios/frio/Valeria_frio_095.wav,frio,Valeria,Valeria_frio_095.wav
audios/frio/Miguel_frio_017.wav,frio,Miguel,Miguel_frio_017.wav
audios/frio/Miguel_frio_043.wav,frio,Miguel,Miguel_frio_043.wav
audios/frio/Nancy_frio_022.wav,frio,Nancy,Nancy_frio_022.wav
audios/frio/Valeria_frio_040.wav,frio,Valeria,Valeria_frio_040.wav
audios/frio/Diego_frio_059.wav,frio,Diego,Diego_frio_059.wav
audios/frio/Valeria_frio_001.wav,frio,Valeria,Valeria_frio_001.wav
audios/frio/Diego_frio_054.wav,frio,Diego,Diego_frio_054.wav
audios/frio/Miguel_frio_024.wav,frio,Miguel,Miguel_frio_024.wav
audios/frio/Miguel_frio_098.wav,frio,Miguel,Miguel_frio_098.wav
audios/frio/Diego_frio_060.wav,frio,Diego,Diego_frio_060.wav
audios/frio/Diego_frio_083.wav,frio,Diego,Diego_frio_083.wav
audios/frio/Miguel_frio_010.wav,frio,Miguel,Miguel_frio_010.wav
audios/frio/Diego_frio_068.wav,frio,Diego,Diego_frio_068.wav
audios/frio/Valeria_frio_087.wav,frio,Valeria,Valeria_frio_087.wav
audios/frio/Miguel_frio_084.wav,frio,Miguel,Miguel_frio_084.wav
audios/frio/Nancy_frio_004.wav,frio,Nancy,Nancy_frio_004.wav
audios/frio/Nancy_frio_013.wav,frio,Nancy,Nancy_frio_013.wav
audios/frio/Nancy_frio_063.wav,frio,Nancy,Nancy_frio_063.wav
audios/frio/Miguel_frio_032.wav,frio,Miguel,Miguel_frio_032.wav
audios/frio/Valeria_frio_068.wav,frio,Valeria,Valeria_frio_068.wav
audios/frio/Valeria_frio_043.wav,frio,Valeria,Valeria_frio_043.wav
audios/frio/Nancy_frio_087.wav,frio,Nancy,Nancy_frio_087.wav
audios/frio/Valeria_frio_093.wav,frio,Valeria,Valeria_frio_093.wav
audios/frio/Miguel_frio_006.wav,frio,Miguel,Miguel_frio_006.wav
audios/frio/Diego_frio_011.wav,frio,Diego,Diego_frio_011.wav
audios/frio/Diego_frio_091.wav,frio,Diego,Diego_frio_091.wav
audios/frio/Miguel_frio_083.wav,frio,Miguel,Miguel_frio_083.wav
audios/frio/Miguel_frio_035.wav,frio,Miguel,Miguel_frio_035.wav
audios/frio/Valeria_frio_011.wav,frio,Valeria,Valeria_frio_011.wav
audios/frio/Diego_frio_069.wav,frio,Diego,Diego_frio_069.wav
audios/frio/Nancy_frio_067.wav,frio,Nancy,Nancy_frio_067.wav
audios/frio/Miguel_frio_015.wav,frio,Miguel,Miguel_frio_015.wav
audios/frio/Nancy_frio_093.wav,frio,Nancy,Nancy_frio_093.wav
audios/frio/Miguel_frio_069.wav,frio,Miguel,Miguel_frio_069.wav
audios/frio/Miguel_frio_034.wav,frio,Miguel,Miguel_frio_034.wav
audios/frio/Miguel_frio_056.wav,frio,Miguel,Miguel_frio_056.wav
audios/frio/Valeria_frio_091.wav,frio,Valeria,Valeria_frio_091.wav
audios/frio/Nancy_frio_075.wav,frio,Nancy,Nancy_frio_075.wav
audios/frio/Diego_frio_098.wav,frio,Diego,Diego_frio_098.wav
audios/frio/Valeria_frio_088.wav,frio,Valeria,Valeria_frio_088.wav
audios/frio/Valeria_frio_078.wav,frio,Valeria,Valeria_frio_078.wav
audios/frio/Valeria_frio_076.wav,frio,Valeria,Valeria_frio_076.wav
audios/frio/Valeria_frio_064.wav,frio,Valeria,Valeria_frio_064.wav
audios/frio/Diego_frio_021.wav,frio,Diego,Diego_frio_021.wav
audios/frio/Miguel_frio_093.wav,frio,Miguel,Miguel_frio_093.wav
audios/frio/Diego_frio_043.wav,frio,Diego,Diego_frio_043.wav
audios/frio/Miguel_frio_016.wav,frio,Miguel,Miguel_frio_016.wav
audios/frio/Miguel_frio_077.wav,frio,Miguel,Miguel_frio_077.wav
audios/frio/Valeria_frio_071.wav,frio,Valeria,Valeria_frio_071.wav
audios/frio/Nancy_frio_071.wav,frio,Nancy,Nancy_frio_071.wav
audios/frio/Valeria_frio_086.wav,frio,Valeria,Valeria_frio_086.wav
audios/frio/Miguel_frio_092.wav,frio,Miguel,Miguel_frio_092.wav
audios/frio/Nancy_frio_016.wav,frio,Nancy,Nancy_frio_016.wav
audios/frio/Miguel_frio_019.wav,frio,Miguel,Miguel_frio_019.wav
audios/frio/Miguel_frio_020.wav,frio,Miguel,Miguel_frio_020.wav
audios/frio/Miguel_frio_097.wav,frio,Miguel,Miguel_frio_097.wav
audios/frio/Diego_frio_080.wav,frio,Diego,Diego_frio_080.wav
audios/frio/Diego_frio_033.wav,frio,Diego,Diego_frio_033.wav
audios/frio/Diego_frio_051.wav,frio,Diego,Diego_frio_051.wav
audios/frio/Valeria_frio_055.wav,frio,Valeria,Valeria_frio_055.wav
audios/frio/Nancy_frio_032.wav,frio,Nancy,Nancy_frio_032.wav
audios/frio/Valeria_frio_075.wav,frio,Valeria,Valeria_frio_075.wav
audios/frio/Diego_frio_046.wav,frio,Diego,Diego_frio_046.wav
audios/frio/Valeria_frio_056.wav,frio,Valeria,Valeria_frio_056.wav
audios/frio/Diego_frio_082.wav,frio,Diego,Diego_frio_082.wav
audios/frio/Miguel_frio_001.wav,frio,Miguel,Miguel_frio_001.wav
audios/frio/Diego_frio_055.wav,frio,Diego,Diego_frio_055.wav
audios/frio/Diego_frio_019.wav,frio,Diego,Diego_frio_019.wav
audios/frio/Miguel_frio_047.wav,frio,Miguel,Miguel_frio_047.wav
audios/frio/Nancy_frio_009.wav,frio,Nancy,Nancy_frio_009.wav
audios/frio/Valeria_frio_096.wav,frio,Valeria,Valeria_frio_096.wav
audios/frio/Nancy_frio_072.wav,frio,Nancy,Nancy_frio_072.wav
audios/frio/Nancy_frio_098.wav,frio,Nancy,Nancy_frio_098.wav
audios/frio/Miguel_frio_068.wav,frio,Miguel,Miguel_frio_068.wav
audios/frio/Valeria_frio_085.wav,frio,Valeria,Valeria_frio_085.wav
audios/frio/Miguel_frio_038.wav,frio,Miguel,Miguel_frio_038.wav
audios/frio/Miguel_frio_062.wav,frio,Miguel,Miguel_frio_062.wav
audios/frio/Miguel_frio_002.wav,frio,Miguel,Miguel_frio_002.wav
audios/frio/Diego_frio_017.wav,frio,Diego,Diego_frio_017.wav
audios/frio/Nancy_frio_055.wav,frio,Nancy,Nancy_frio_055.wav
audios/frio/Miguel_frio_005.wav,frio,Miguel,Miguel_frio_005.wav
audios/frio/Miguel_frio_014.wav,frio,Miguel,Miguel_frio_014.wav
audios/frio/Miguel_frio_022.wav,frio,Miguel,Miguel_frio_022.wav
audios/frio/Diego_frio_052.wav,frio,Diego,Diego_frio_052.wav
audios/frio/Miguel_frio_055.wav,frio,Miguel,Miguel_frio_055.wav
audios/frio/Valeria_frio_051.wav,frio,Valeria,Valeria_frio_051.wav
audios/frio/Valeria_frio_094.wav,frio,Valeria,Valeria_frio_094.wav
audios/frio/Diego_frio_036.wav,frio,Diego,Diego_frio_036.wav
audios/frio/Miguel_frio_027.wav,frio,Miguel,Miguel_frio_027.wav
audios/frio/Valeria_frio_014.wav,frio,Valeria,Valeria_frio_014.wav
audios/frio/Diego_frio_066.wav,frio,Diego,Diego_frio_066.wav
audios/frio/Nancy_frio_006.wav,frio,Nancy,Nancy_frio_006.wav
audios/frio/Nancy_frio_049.wav,frio,Nancy,Nancy_frio_049.wav
audios/frio/Nancy_frio_038.wav,frio,Nancy,Nancy_frio_038.wav
audios/frio/Diego_frio_022.wav,frio,Diego,Diego_frio_022.wav
audios/frio/Miguel_frio_087.wav,frio,Miguel,Miguel_frio_087.wav
audios/frio/Miguel_frio_033.wav,frio,Miguel,Miguel_frio_033.wav
audios/frio/Nancy_frio_002.wav,frio,Nancy,Nancy_frio_002.wav
audios/frio/Valeria_frio_090.wav,frio,Valeria,Valeria_frio_090.wav
audios/frio/Valeria_frio_028.wav,frio,Valeria,Valeria_frio_028.wav
audios/frio/Diego_frio_094.wav,frio,Diego,Diego_frio_094.wav
audios/frio/Diego_frio_074.wav,frio,Diego,Diego_frio_074.wav
audios/frio/Valeria_frio_073.wav,frio,Valeria,Valeria_frio_073.wav
audios/frio/Valeria_frio_053.wav,frio,Valeria,Valeria_frio_053.wav
audios/frio/Diego_frio_088.wav,frio,Diego,Diego_frio_088.wav
audios/frio/Valeria_frio_033.wav,frio,Valeria,Valeria_frio_033.wav
audios/frio/Valeria_frio_003.wav,frio,Valeria,Valeria_frio_003.wav
audios/frio/Miguel_frio_021.wav,frio,Miguel,Miguel_frio_021.wav
audios/frio/Diego_frio_028.wav,frio,Diego,Diego_frio_028.wav
audios/frio/Valeria_frio_083.wav,frio,Valeria,Valeria_frio_083.wav
audios/frio/Diego_frio_007.wav,frio,Diego,Diego_frio_007.wav
audios/frio/Nancy_frio_081.wav,frio,Nancy,Nancy_frio_081.wav
audios/frio/Nancy_frio_100.wav,frio,Nancy,Nancy_frio_100.wav
audios/frio/Diego_frio_095.wav,frio,Diego,Diego_frio_095.wav
audios/frio/Valeria_frio_007.wav,frio,Valeria,Valeria_frio_007.wav
audios/frio/Nancy_frio_078.wav,frio,Nancy,Nancy_frio_078.wav
audios/frio/Miguel_frio_026.wav,frio,Miguel,Miguel_frio_026.wav
audios/frio/Diego_frio_096.wav,frio,Diego,Diego_frio_096.wav
audios/frio/Nancy_frio_046.wav,frio,Nancy,Nancy_frio_046.wav
audios/frio/Valeria_frio_074.wav,frio,Valeria,Valeria_frio_074.wav
audios/frio/Nancy_frio_027.wav,frio,Nancy,Nancy_frio_027.wav
audios/frio/Valeria_frio_062.wav,frio,Valeria,Valeria_frio_062.wav
audios/frio/Valeria_frio_080.wav,frio,Valeria,Valeria_frio_080.wav
audios/frio/Valeria_frio_034.wav,frio,Valeria,Valeria_frio_034.wav
audios/frio/Valeria_frio_059.wav,frio,Valeria,Valeria_frio_059.wav
audios/frio/Nancy_frio_086.wav,frio,Nancy,Nancy_frio_086.wav
audios/frio/Diego_frio_073.wav,frio,Diego,Diego_frio_073.wav
audios/frio/Diego_frio_001.wav,frio,Diego,Diego_frio_001.wav
audios/frio/Valeria_frio_021.wav,frio,Valeria,Valeria_frio_021.wav
audios/frio/Miguel_frio_031.wav,frio,Miguel,Miguel_frio_031.wav
audios/frio/Miguel_frio_076.wav,frio,Miguel,Miguel_frio_076.wav
audios/frio/Diego_frio_025.wav,frio,Diego,Diego_frio_025.wav
audios/frio/Nancy_frio_092.wav,frio,Nancy,Nancy_frio_092.wav
audios/frio/Miguel_frio_042.wav,frio,Miguel,Miguel_frio_042.wav
audios/frio/Valeria_frio_067.wav,frio,Valeria,Valeria_frio_067.wav
audios/frio/Miguel_frio_099.wav,frio,Miguel,Miguel_frio_099.wav
audios/frio/Nancy_frio_017.wav,frio,Nancy,Nancy_frio_017.wav
audios/frio/Miguel_frio_011.wav,frio,Miguel,Miguel_frio_011.wav
audios/frio/Diego_frio_056.wav,frio,Diego,Diego_frio_056.wav
audios/frio/Diego_frio_077.wav,frio,Diego,Diego_frio_077.wav
audios/frio/Miguel_frio_066.wav,frio,Miguel,Miguel_frio_066.wav
audios/frio/Nancy_frio_039.wav,frio,Nancy,Nancy_frio_039.wav
audios/frio/Miguel_frio_061.wav,frio,Miguel,Miguel_frio_061.wav
audios/frio/Nancy_frio_020.wav,frio,Nancy,Nancy_frio_020.wav
audios/frio/Diego_frio_004.wav,frio,Diego,Diego_frio_004.wav
audios/frio/Diego_frio_018.wav,frio,Diego,Diego_frio_018.wav
audios/frio/Miguel_frio_067.wav,frio,Miguel,Miguel_frio_067.wav
audios/frio/Diego_frio_027.wav,frio,Diego,Diego_frio_027.wav
audios/frio/Diego_frio_097.wav,frio,Diego,Diego_frio_097.wav
audios/frio/Diego_frio_062.wav,frio,Diego,Diego_frio_062.wav
audios/frio/Miguel_frio_057.wav,frio,Miguel,Miguel_frio_057.wav
audios/frio/Nancy_frio_048.wav,frio,Nancy,Nancy_frio_048.wav
audios/frio/Miguel_frio_078.wav,frio,Miguel,Miguel_frio_078.wav
audios/frio/Valeria_frio_038.wav,frio,Valeria,Valeria_frio_038.wav
audios/frio/Diego_frio_084.wav,frio,Diego,Diego_frio_084.wav
audios/frio/Miguel_frio_063.wav,frio,Miguel,Miguel_frio_063.wav
audios/frio/Miguel_frio_040.wav,frio,Miguel,Miguel_frio_040.wav
audios/frio/Nancy_frio_089.wav,frio,Nancy,Nancy_frio_089.wav
audios/frio/Diego_frio_008.wav,frio,Diego,Diego_frio_008.wav
audios/frio/Nancy_frio_083.wav,frio,Nancy,Nancy_frio_083.wav
audios/frio/Miguel_frio_036.wav,frio,Miguel,Miguel_frio_036.wav
audios/frio/Valeria_frio_039.wav,frio,Valeria,Valeria_frio_039.wav
audios/frio/Miguel_frio_039.wav,frio,Miguel,Miguel_frio_039.wav
audios/frio/Miguel_frio_096.wav,frio,Miguel,Miguel_frio_096.wav
audios/frio/Miguel_frio_074.wav,frio,Miguel,Miguel_frio_074.wav
audios/frio/Diego_frio_064.wav,frio,Diego,Diego_frio_064.wav
audios/frio/Valeria_frio_099.wav,frio,Valeria,Valeria_frio_099.wav
audios/frio/Miguel_frio_070.wav,frio,Miguel,Miguel_frio_070.wav
