ruta_archivo,palabra,persona,nombre_archivo
audios/alto/Diego_alto_036.wav,alto,Diego,Diego_alto_036.wav
audios/alto/Vale_alto_021.wav,alto,Vale,Vale_alto_021.wav
audios/alto/Vale_alto_027.wav,alto,Vale,Vale_alto_027.wav
audios/alto/Mike_alto_001.wav,alto,Mike,Mike_alto_001.wav
audios/alto/Diego_alto_024.wav,alto,Diego,Diego_alto_024.wav
audios/alto/Mike_alto_006.wav,alto,Mike,Mike_alto_006.wav
audios/alto/Vale_alto_049.wav,alto,Vale,Vale_alto_049.wav
audios/alto/Nancy_alto_014.wav,alto,Nancy,Nancy_alto_014.wav
audios/alto/Mike_alto_040.wav,alto,Mike,Mike_alto_040.wav
audios/alto/Diego_alto_046.wav,alto,Diego,Diego_alto_046.wav
audios/alto/Vale_alto_035.wav,alto,Vale,Vale_alto_035.wav
audios/alto/Diego_alto_028.wav,alto,Diego,Diego_alto_028.wav
audios/alto/Vale_alto_008.wav,alto,Vale,Vale_alto_008.wav
audios/alto/Mike_alto_043.wav,alto,Mike,Mike_alto_043.wav
audios/alto/Vale_alto_004.wav,alto,Vale,Vale_alto_004.wav
audios/alto/Nancy_alto_010.wav,alto,Nancy,Nancy_alto_010.wav
audios/alto/Diego_alto_042.wav,alto,Diego,Diego_alto_042.wav
audios/alto/Mike_alto_009.wav,alto,Mike,Mike_alto_009.wav
audios/alto/Nancy_alto_002.wav,alto,Nancy,Nancy_alto_002.wav
audios/alto/Nancy_alto_050.wav,alto,Nancy,Nancy_alto_050.wav
audios/alto/Vale_alto_020.wav,alto,Vale,Vale_alto_020.wav
audios/alto/Diego_alto_025.wav,alto,Diego,Diego_alto_025.wav
audios/alto/Nancy_alto_012.wav,alto,Nancy,Nancy_alto_012.wav
audios/alto/Vale_alto_018.wav,alto,Vale,Vale_alto_018.wav
audios/alto/Diego_alto_004.wav,alto,Diego,Diego_alto_004.wav
audios/alto/Vale_alto_039.wav,alto,Vale,Vale_alto_039.wav
audios/alto/Nancy_alto_023.wav,alto,Nancy,Nancy_alto_023.wav
audios/alto/Vale_alto_010.wav,alto,Vale,Vale_alto_010.wav
audios/alto/Diego_alto_008.wav,alto,Diego,Diego_alto_008.wav
audios/alto/Nancy_alto_017.wav,alto,Nancy,Nancy_alto_017.wav
audios/alto/Nancy_alto_018.wav,alto,Nancy,Nancy_alto_018.wav
audios/no/Nancy_no_006.wav,no,Nancy,Nancy_no_006.wav
audios/no/Nancy_no_014.wav,no,Nancy,Nancy_no_014.wav
audios/no/Nancy_no_020.wav,no,Nancy,Nancy_no_020.wav
audios/no/Mike_no_005.wav,no,Mike,Mike_no_005.wav
audios/no/Diego_no_010.wav,no,Diego,Diego_no_010.wav
audios/no/Diego_no_009.wav,no,Diego,Diego_no_009.wav
audios/no/Vale_no_006.wav,no,Vale,Vale_no_006.wav
audios/no/Vale_no_050.wav,no,Vale,Vale_no_050.wav
audios/no/Vale_no_042.wav,no,Vale,Vale_no_042.wav
audios/no/Mike_no_044.wav,no,Mike,Mike_no_044.wav
audios/no/Vale_no_009.wav,no,Vale,Vale_no_009.wav
audios/no/Nancy_no_019.wav,no,Nancy,Nancy_no_019.wav
audios/no/Nancy_no_039.wav,no,Nancy,Nancy_no_039.wav
audios/no/Mike_no_007.wav,no,Mike,Mike_no_007.wav
audios/no/Nancy_no_012.wav,no,Nancy,Nancy_no_012.wav
audios/no/Mike_no_023.wav,no,Mike,Mike_no_023.wav
audios/no/Vale_no_003.wav,no,Vale,Vale_no_003.wav
audios/no/Vale_no_007.wav,no,Vale,Vale_no_007.wav
audios/no/Vale_no_026.wav,no,Vale,Vale_no_026.wav
audios/no/Nancy_no_007.wav,no,Nancy,Nancy_no_007.wav
audios/no/Nancy_no_027.wav,no,Nancy,Nancy_no_027.wav
audios/no/Nancy_no_037.wav,no,Nancy,Nancy_no_037.wav
audios/no/Nancy_no_013.wav,no,Nancy,Nancy_no_013.wav
audios/no/Diego_no_026.wav,no,Diego,Diego_no_026.wav
audios/no/Diego_no_015.wav,no,Diego,Diego_no_015.wav
audios/no/Nancy_no_038.wav,no,Nancy,Nancy_no_038.wav
audios/no/Vale_no_005.wav,no,Vale,Vale_no_005.wav
audios/no/Nancy_no_036.wav,no,Nancy,Nancy_no_036.wav
audios/no/Diego_no_038.wav,no,Diego,Diego_no_038.wav
audios/no/Mike_no_033.wav,no,Mike,Mike_no_033.wav
audios/no/Mike_no_047.wav,no,Mike,Mike_no_047.wav
audios/no/Diego_no_022.wav,no,Diego,Diego_no_022.wav
audios/no/Diego_no_012.wav,no,Diego,Diego_no_012.wav
audios/no/Mike_no_040.wav,no,Mike,Mike_no_040.wav
audios/no/Nancy_no_041.wav,no,Nancy,Nancy_no_041.wav
audios/no/Vale_no_040.wav,no,Vale,Vale_no_040.wav
audios/no/Mike_no_002.wav,no,Mike,Mike_no_002.wav
audios/no/Mike_no_010.wav,no,Mike,Mike_no_010.wav
audios/no/Nancy_no_047.wav,no,Nancy,Nancy_no_047.wav
audios/no/Mike_no_012.wav,no,Mike,Mike_no_012.wav
audios/no/Vale_no_022.wav,no,Vale,Vale_no_022.wav
audios/no/Diego_no_029.wav,no,Diego,Diego_no_029.wav
audios/no/Mike_no_020.wav,no,Mike,Mike_no_020.wav
audios/no/Vale_no_048.wav,no,Vale,Vale_no_048.wav
audios/no/Mike_no_037.wav,no,Mike,Mike_no_037.wav
audios/no/Vale_no_025.wav,no,Vale,Vale_no_025.wav
audios/no/Diego_no_004.wav,no,Diego,Diego_no_004.wav
audios/no/Mike_no_016.wav,no,Mike,Mike_no_016.wav
audios/no/Vale_no_010.wav,no,Vale,Vale_no_010.wav
audios/no/Mike_no_018.wav,no,Mike,Mike_no_018.wav
audios/no/Mike_no_034.wav,no,Mike,Mike_no_034.wav
audios/no/Nancy_no_023.wav,no,Nancy,Nancy_no_023.wav
audios/no/Mike_no_019.wav,no,Mike,Mike_no_019.wav
audios/no/Vale_no_029.wav,no,Vale,Vale_no_029.wav
audios/no/Mike_no_027.wav,no,Mike,Mike_no_027.wav
audios/no/Diego_no_048.wav,no,Diego,Diego_no_048.wav
audios/no/Nancy_no_008.wav,no,Nancy,Nancy_no_008.wav
audios/no/Diego_no_028.wav,no,Diego,Diego_no_028.wav
audios/no/Mike_no_011.wav,no,Mike,Mike_no_011.wav
audios/no/Diego_no_027.wav,no,Diego,Diego_no_027.wav
audios/no/Nancy_no_040.wav,no,Nancy,Nancy_no_040.wav
audios/no/Nancy_no_026.wav,no,Nancy,Nancy_no_026.wav
audios/no/Mike_no_009.wav,no,Mike,Mike_no_009.wav
audios/no/Nancy_no_028.wav,no,Nancy,Nancy_no_028.wav
audios/no/Vale_no_037.wav,no,Vale,Vale_no_037.wav
audios/no/Diego_no_044.wav,no,Diego,Diego_no_044.wav
audios/no/Nancy_no_009.wav,no,Nancy,Nancy_no_009.wav
audios/no/Diego_no_025.wav,no,Diego,Diego_no_025.wav
audios/no/Diego_no_008.wav,no,Diego,Diego_no_008.wav
audios/no/Mike_no_039.wav,no,Mike,Mike_no_039.wav
audios/no/Vale_no_030.wav,no,Vale,Vale_no_030.wav
audios/no/Nancy_no_017.wav,no,Nancy,Nancy_no_017.wav
audios/no/Vale_no_019.wav,no,Vale,Vale_no_019.wav
audios/no/Nancy_no_015.wav,no,Nancy,Nancy_no_015.wav
audios/no/Diego_no_033.wav,no,Diego,Diego_no_033.wav
audios/no/Vale_no_008.wav,no,Vale,Vale_no_008.wav
audios/no/Nancy_no_018.wav,no,Nancy,Nancy_no_018.wav
audios/no/Vale_no_039.wav,no,Vale,Vale_no_039.wav
audios/no/Diego_no_023.wav,no,Diego,Diego_no_023.wav
audios/no/Diego_no_030.wav,no,Diego,Diego_no_030.wav
audios/no/Mike_no_035.wav,no,Mike,Mike_no_035.wav
audios/no/Vale_no_036.wav,no,Vale,Vale_no_036.wav
audios/no/Nancy_no_021.wav,no,Nancy,Nancy_no_021.wav
audios/no/Nancy_no_016.wav,no,Nancy,Nancy_no_016.wav
audios/no/Diego_no_050.wav,no,Diego,Diego_no_050.wav
audios/no/Diego_no_039.wav,no,Diego,Diego_no_039.wav
audios/no/Mike_no_041.wav,no,Mike,Mike_no_041.wav
audios/no/Nancy_no_032.wav,no,Nancy,Nancy_no_032.wav
audios/no/Nancy_no_024.wav,no,Nancy,Nancy_no_024.wav
audios/no/Nancy_no_046.wav,no,Nancy,Nancy_no_046.wav
audios/no/Diego_no_034.wav,no,Diego,Diego_no_034.wav
audios/no/Diego_no_002.wav,no,Diego,Diego_no_002.wav
audios/no/Vale_no_020.wav,no,Vale,Vale_no_020.wav
audios/no/Nancy_no_043.wav,no,Nancy,Nancy_no_043.wav
audios/no/Diego_no_003.wav,no,Diego,Diego_no_003.wav
audios/no/Mike_no_036.wav,no,Mike,Mike_no_036.wav
audios/no/Diego_no_007.wav,no,Diego,Diego_no_007.wav
audios/no/Diego_no_006.wav,no,Diego,Diego_no_006.wav
audios/no/Vale_no_012.wav,no,Vale,Vale_no_012.wav
audios/no/Mike_no_030.wav,no,Mike,Mike_no_030.wav
audios/no/Nancy_no_042.wav,no,Nancy,Nancy_no_042.wav
audios/no/Mike_no_003.wav,no,Mike,Mike_no_003.wav
audios/no/Mike_no_013.wav,no,Mike,Mike_no_013.wav
audios/no/Vale_no_038.wav,no,Vale,Vale_no_038.wav
audios/no/Nancy_no_045.wav,no,Nancy,Nancy_no_045.wav
audios/no/Mike_no_032.wav,no,Mike,Mike_no_032.wav
audios/no/Diego_no_016.wav,no,Diego,Diego_no_016.wav
audios/no/Mike_no_021.wav,no,Mike,Mike_no_021.wav
audios/no/Mike_no_006.wav,no,Mike,Mike_no_006.wav
audios/no/Vale_no_015.wav,no,Vale,Vale_no_015.wav
audios/no/Vale_no_001.wav,no,Vale,Vale_no_001.wav
audios/no/Nancy_no_022.wav,no,Nancy,Nancy_no_022.wav
audios/no/Vale_no_013.wav,no,Vale,Vale_no_013.wav
audios/no/Mike_no_043.wav,no,Mike,Mike_no_043.wav
audios/no/Diego_no_046.wav,no,Diego,Diego_no_046.wav
audios/no/Mike_no_001.wav,no,Mike,Mike_no_001.wav
audios/no/Vale_no_032.wav,no,Vale,Vale_no_032.wav
audios/no/Vale_no_014.wav,no,Vale,Vale_no_014.wav
audios/no/Mike_no_050.wav,no,Mike,Mike_no_050.wav
audios/no/Diego_no_045.wav,no,Diego,Diego_no_045.wav
audios/no/Mike_no_022.wav,no,Mike,Mike_no_022.wav
audios/no/Diego_no_019.wav,no,Diego,Diego_no_019.wav
audios/no/Diego_no_043.wav,no,Diego,Diego_no_043.wav
audios/no/Vale_no_023.wav,no,Vale,Vale_no_023.wav
audios/no/Vale_no_045.wav,no,Vale,Vale_no_045.wav
audios/no/Nancy_no_011.wav,no,Nancy,Nancy_no_011.wav
audios/no/Mike_no_025.wav,no,Mike,Mike_no_025.wav
audios/no/Vale_no_041.wav,no,Vale,Vale_no_041.wav
audios/no/Nancy_no_048.wav,no,Nancy,Nancy_no_048.wav
audios/no/Vale_no_024.wav,no,Vale,Vale_no_024.wav
audios/no/Mike_no_042.wav,no,Mike,Mike_no_042.wav
audios/no/Mike_no_031.wav,no,Mike,Mike_no_031.wav
audios/no/Nancy_no_003.wav,no,Nancy,Nancy_no_003.wav
audios/no/Diego_no_037.wav,no,Diego,Diego_no_037.wav
audios/no/Nancy_no_029.wav,no,Nancy,Nancy_no_029.wav
audios/no/Nancy_no_025.wav,no,Nancy,Nancy_no_025.wav
audios/no/Nancy_no_005.wav,no,Nancy,Nancy_no_005.wav
audios/no/Vale_no_016.wav,no,Vale,Vale_no_016.wav
audios/no/Nancy_no_035.wav,no,Nancy,Nancy_no_035.wav
audios/no/Diego_no_020.wav,no,Diego,Diego_no_020.wav
audios/no/Vale_no_044.wav,no,Vale,Vale_no_044.wav
audios/no/Diego_no_035.wav,no,Diego,Diego_no_035.wav
audios/no/Diego_no_049.wav,no,Diego,Diego_no_049.wav
audios/no/Nancy_no_050.wav,no,Nancy,Nancy_no_050.wav
audios/no/Nancy_no_049.wav,no,Nancy,Nancy_no_049.wav
audios/no/Vale_no_034.wav,no,Vale,Vale_no_034.wav
audios/no/Vale_no_027.wav,no,Vale,Vale_no_027.wav
audios/no/Diego_no_040.wav,no,Diego,Diego_no_040.wav
audios/no/Mike_no_048.wav,no,Mike,Mike_no_048.wav
audios/no/Nancy_no_002.wav,no,Nancy,Nancy_no_002.wav
audios/no/Mike_no_045.wav,no,Mike,Mike_no_045.wav
audios/no/Vale_no_049.wav,no,Vale,Vale_no_049.wav
audios/no/Mike_no_015.wav,no,Mike,Mike_no_015.wav
audios/no/Diego_no_017.wav,no,Diego,Diego_no_017.wav
audios/no/Vale_no_028.wav,no,Vale,Vale_no_028.wav
audios/no/Nancy_no_031.wav,no,Nancy,Nancy_no_031.wav
audios/no/Nancy_no_044.wav,no,Nancy,Nancy_no_044.wav
audios/no/Vale_no_033.wav,no,Vale,Vale_no_033.wav
audios/no/Vale_no_043.wav,no,Vale,Vale_no_043.wav
audios/no/Diego_no_042.wav,no,Diego,Diego_no_042.wav
audios/no/Nancy_no_030.wav,no,Nancy,Nancy_no_030.wav
audios/no/Diego_no_036.wav,no,Diego,Diego_no_036.wav
audios/no/Mike_no_049.wav,no,Mike,Mike_no_049.wav
audios/no/Vale_no_035.wav,no,Vale,Vale_no_035.wav
audios/no/Diego_no_018.wav,no,Diego,Diego_no_018.wav
audios/no/Vale_no_031.wav,no,Vale,Vale_no_031.wav
audios/no/Mike_no_008.wav,no,Mike,Mike_no_008.wav
audios/no/Diego_no_031.wav,no,Diego,Diego_no_031.wav
audios/no/Diego_no_013.wav,no,Diego,Diego_no_013.wav
audios/no/Diego_no_032.wav,no,Diego,Diego_no_032.wav
audios/no/Mike_no_026.wav,no,Mike,Mike_no_026.wav
audios/no/Vale_no_017.wav,no,Vale,Vale_no_017.wav
audios/no/Diego_no_021.wav,no,Diego,Diego_no_021.wav
audios/no/Vale_no_011.wav,no,Vale,Vale_no_011.wav
audios/no/Diego_no_011.wav,no,Diego,Diego_no_011.wav
audios/no/Mike_no_038.wav,no,Mike,Mike_no_038.wav
audios/no/Mike_no_024.wav,no,Mike,Mike_no_024.wav
audios/no/Mike_no_028.wav,no,Mike,Mike_no_028.wav
audios/no/Mike_no_029.wav,no,Mike,Mike_no_029.wav
audios/no/Mike_no_017.wav,no,Mike,Mike_no_017.wav
audios/no/Diego_no_005.wav,no,Diego,Diego_no_005.wav
audios/no/Vale_no_021.wav,no,Vale,Vale_no_021.wav
audios/no/Nancy_no_004.wav,no,Nancy,Nancy_no_004.wav
audios/no/Vale_no_046.wav,no,Vale,Vale_no_046.wav
audios/no/Vale_no_004.wav,no,Vale,Vale_no_004.wav
audios/no/Diego_no_047.wav,no,Diego,Diego_no_047.wav
audios/no/Mike_no_046.wav,no,Mike,Mike_no_046.wav
audios/no/Nancy_no_001.wav,no,Nancy,Nancy_no_001.wav
audios/no/Diego_no_041.wav,no,Diego,Diego_no_041.wav
audios/no/Nancy_no_033.wav,no,Nancy,Nancy_no_033.wav
audios/no/Mike_no_004.wav,no,Mike,Mike_no_004.wav
audios/no/Nancy_no_034.wav,no,Nancy,Nancy_no_034.wav
audios/no/Vale_no_002.wav,no,Vale,Vale_no_002.wav
audios/no/Vale_no_018.wav,no,Vale,Vale_no_018.wav
audios/no/Diego_no_001.wav,no,Diego,Diego_no_001.wav
audios/no/Nancy_no_010.wav,no,Nancy,Nancy_no_010.wav
audios/no/Diego_no_014.wav,no,Diego,Diego_no_014.wav
audios/no/Diego_no_024.wav,no,Diego,Diego_no_024.wav
audios/no/Vale_no_047.wav,no,Vale,Vale_no_047.wav
audios/no/Mike_no_014.wav,no,Mike,Mike_no_014.wav
audios/frio/Nancy_frio_034.wav,frio,Nancy,Nancy_frio_034.wav
audios/frio/Vale_frio_006.wav,frio,Vale,Vale_frio_006.wav
audios/frio/Mike_frio_036.wav,frio,Mike,Mike_frio_036.wav
audios/frio/Nancy_frio_007.wav,frio,Nancy,Nancy_frio_007.wav
audios/frio/Diego_frio_035.wav,frio,Diego,Diego_frio_035.wav
audios/frio/Nancy_frio_010.wav,frio,Nancy,Nancy_frio_010.wav
audios/frio/Mike_frio_016.wav,frio,Mike,Mike_frio_016.wav
audios/frio/Nancy_frio_015.wav,frio,Nancy,Nancy_frio_015.wav
audios/frio/Vale_frio_027.wav,frio,Vale,Vale_frio_027.wav
audios/frio/Diego_frio_040.wav,frio,Diego,Diego_frio_040.wav
audios/frio/Diego_frio_045.wav,frio,Diego,Diego_frio_045.wav
audios/frio/Nancy_frio_026.wav,frio,Nancy,Nancy_frio_026.wav
audios/frio/Nancy_frio_040.wav,frio,Nancy,Nancy_frio_040.wav
audios/frio/Nancy_frio_030.wav,frio,Nancy,Nancy_frio_030.wav
audios/frio/Nancy_frio_022.wav,frio,Nancy,Nancy_frio_022.wav
audios/frio/Mike_frio_040.wav,frio,Mike,Mike_frio_040.wav
audios/frio/Mike_frio_002.wav,frio,Mike,Mike_frio_002.wav
audios/frio/Vale_frio_049.wav,frio,Vale,Vale_frio_049.wav
audios/frio/Nancy_frio_004.wav,frio,Nancy,Nancy_frio_004.wav
audios/frio/Nancy_frio_013.wav,frio,Nancy,Nancy_frio_013.wav
audios/frio/Mike_frio_022.wav,frio,Mike,Mike_frio_022.wav
audios/frio/Mike_frio_008.wav,frio,Mike,Mike_frio_008.wav
audios/frio/Diego_frio_011.wav,frio,Diego,Diego_frio_011.wav
audios/frio/Vale_frio_029.wav,frio,Vale,Vale_frio_029.wav
audios/frio/Vale_frio_032.wav,frio,Vale,Vale_frio_032.wav
audios/frio/Vale_frio_011.wav,frio,Vale,Vale_frio_011.wav
audios/frio/Mike_frio_011.wav,frio,Mike,Mike_frio_011.wav
audios/frio/Vale_frio_038.wav,frio,Vale,Vale_frio_038.wav
audios/frio/Diego_frio_021.wav,frio,Diego,Diego_frio_021.wav
audios/frio/Diego_frio_043.wav,frio,Diego,Diego_frio_043.wav
audios/frio/Nancy_frio_016.wav,frio,Nancy,Nancy_frio_016.wav
audios/frio/Vale_frio_022.wav,frio,Vale,Vale_frio_022.wav
audios/frio/Mike_frio_033.wav,frio,Mike,Mike_frio_033.wav
audios/frio/Diego_frio_033.wav,frio,Diego,Diego_frio_033.wav
audios/frio/Nancy_frio_032.wav,frio,Nancy,Nancy_frio_032.wav
audios/frio/Mike_frio_004.wav,frio,Mike,Mike_frio_004.wav
audios/frio/Diego_frio_046.wav,frio,Diego,Diego_frio_046.wav
audios/frio/Diego_frio_019.wav,frio,Diego,Diego_frio_019.wav
audios/frio/Nancy_frio_009.wav,frio,Nancy,Nancy_frio_009.wav
audios/frio/Vale_frio_034.wav,frio,Vale,Vale_frio_034.wav
audios/frio/Vale_frio_042.wav,frio,Vale,Vale_frio_042.wav
audios/frio/Mike_frio_024.wav,frio,Mike,Mike_frio_024.wav
audios/frio/Mike_frio_043.wav,frio,Mike,Mike_frio_043.wav
audios/frio/Mike_frio_013.wav,frio,Mike,Mike_frio_013.wav
audios/frio/Diego_frio_017.wav,frio,Diego,Diego_frio_017.wav
audios/frio/Mike_frio_028.wav,frio,Mike,Mike_frio_028.wav
audios/frio/Mike_frio_031.wav,frio,Mike,Mike_frio_031.wav
audios/frio/Diego_frio_036.wav,frio,Diego,Diego_frio_036.wav
audios/frio/Nancy_frio_006.wav,frio,Nancy,Nancy_frio_006.wav
audios/frio/Nancy_frio_049.wav,frio,Nancy,Nancy_frio_049.wav
audios/frio/Nancy_frio_038.wav,frio,Nancy,Nancy_frio_038.wav
audios/frio/Diego_frio_022.wav,frio,Diego,Diego_frio_022.wav
audios/frio/Mike_frio_038.wav,frio,Mike,Mike_frio_038.wav
audios/frio/Vale_frio_023.wav,frio,Vale,Vale_frio_023.wav
audios/frio/Mike_frio_027.wav,frio,Mike,Mike_frio_027.wav
audios/frio/Nancy_frio_002.wav,frio,Nancy,Nancy_frio_002.wav
audios/frio/Vale_frio_047.wav,frio,Vale,Vale_frio_047.wav
audios/frio/Mike_frio_019.wav,frio,Mike,Mike_frio_019.wav
audios/frio/Vale_frio_033.wav,frio,Vale,Vale_frio_033.wav
audios/frio/Mike_frio_029.wav,frio,Mike,Mike_frio_029.wav
audios/frio/Diego_frio_028.wav,frio,Diego,Diego_frio_028.wav
audios/frio/Mike_frio_046.wav,frio,Mike,Mike_frio_046.wav
audios/frio/Vale_frio_031.wav,frio,Vale,Vale_frio_031.wav
audios/frio/Mike_frio_017.wav,frio,Mike,Mike_frio_017.wav
audios/frio/Diego_frio_007.wav,frio,Diego,Diego_frio_007.wav
audios/frio/Vale_frio_044.wav,frio,Vale,Vale_frio_044.wav
audios/frio/Vale_frio_030.wav,frio,Vale,Vale_frio_030.wav
audios/frio/Nancy_frio_046.wav,frio,Nancy,Nancy_frio_046.wav
audios/frio/Nancy_frio_027.wav,frio,Nancy,Nancy_frio_027.wav
audios/frio/Mike_frio_034.wav,frio,Mike,Mike_frio_034.wav
audios/frio/Vale_frio_039.wav,frio,Vale,Vale_frio_039.wav
audios/frio/Mike_frio_007.wav,frio,Mike,Mike_frio_007.wav
audios/frio/Mike_frio_021.wav,frio,Mike,Mike_frio_021.wav
audios/frio/Diego_frio_001.wav,frio,Diego,Diego_frio_001.wav
audios/frio/Mike_frio_030.wav,frio,Mike,Mike_frio_030.wav
audios/frio/Mike_frio_025.wav,frio,Mike,Mike_frio_025.wav
audios/frio/Diego_frio_025.wav,frio,Diego,Diego_frio_025.wav
audios/frio/Mike_frio_006.wav,frio,Mike,Mike_frio_006.wav
audios/frio/Nancy_frio_017.wav,frio,Nancy,Nancy_frio_017.wav
audios/frio/Nancy_frio_039.wav,frio,Nancy,Nancy_frio_039.wav
audios/frio/Nancy_frio_020.wav,frio,Nancy,Nancy_frio_020.wav
audios/frio/Vale_frio_008.wav,frio,Vale,Vale_frio_008.wav
audios/frio/Diego_frio_004.wav,frio,Diego,Diego_frio_004.wav
audios/frio/Diego_frio_018.wav,frio,Diego,Diego_frio_018.wav
audios/frio/Diego_frio_027.wav,frio,Diego,Diego_frio_027.wav
audios/frio/Mike_frio_044.wav,frio,Mike,Mike_frio_044.wav
audios/frio/Vale_frio_019.wav,frio,Vale,Vale_frio_019.wav
audios/frio/Mike_frio_037.wav,frio,Mike,Mike_frio_037.wav
audios/frio/Vale_frio_036.wav,frio,Vale,Vale_frio_036.wav
audios/frio/Vale_frio_045.wav,frio,Vale,Vale_frio_045.wav
audios/frio/Nancy_frio_048.wav,frio,Nancy,Nancy_frio_048.wav
audios/frio/Vale_frio_007.wav,frio,Vale,Vale_frio_007.wav
audios/frio/Mike_frio_047.wav,frio,Mike,Mike_frio_047.wav
audios/frio/Vale_frio_017.wav,frio,Vale,Vale_frio_017.wav
audios/frio/Vale_frio_035.wav,frio,Vale,Vale_frio_035.wav
audios/frio/Diego_frio_008.wav,frio,Diego,Diego_frio_008.wav
audios/frio/Vale_frio_041.wav,frio,Vale,Vale_frio_041.wav
audios/frio/Vale_frio_018.wav,frio,Vale,Vale_frio_018.wav
audios/frio/Mike_frio_009.wav,frio,Mike,Mike_frio_009.wav
audios/frio/Mike_frio_045.wav,frio,Mike,Mike_frio_045.wav
audios/frio/Mike_frio_041.wav,frio,Mike,Mike_frio_041.wav
audios/frio/Nancy_frio_012.wav,frio,Nancy,Nancy_frio_012.wav
audios/frio/Diego_frio_012.wav,frio,Diego,Diego_frio_012.wav
audios/frio/Nancy_frio_024.wav,frio,Nancy,Nancy_frio_024.wav
audios/frio/Mike_frio_023.wav,frio,Mike,Mike_frio_023.wav
audios/frio/Vale_frio_025.wav,frio,Vale,Vale_frio_025.wav
audios/frio/Nancy_frio_018.wav,frio,Nancy,Nancy_frio_018.wav
audios/frio/Diego_frio_015.wav,frio,Diego,Diego_frio_015.wav
audios/frio/Mike_frio_020.wav,frio,Mike,Mike_frio_020.wav
audios/frio/Vale_frio_003.wav,frio,Vale,Vale_frio_003.wav
audios/frio/Mike_frio_014.wav,frio,Mike,Mike_frio_014.wav
audios/frio/Vale_frio_043.wav,frio,Vale,Vale_frio_043.wav
audios/frio/Mike_frio_050.wav,frio,Mike,Mike_frio_050.wav
audios/frio/Mike_frio_005.wav,frio,Mike,Mike_frio_005.wav
audios/frio/Diego_frio_039.wav,frio,Diego,Diego_frio_039.wav
audios/frio/Nancy_frio_005.wav,frio,Nancy,Nancy_frio_005.wav
audios/frio/Nancy_frio_029.wav,frio,Nancy,Nancy_frio_029.wav
audios/frio/Diego_frio_013.wav,frio,Diego,Diego_frio_013.wav
audios/frio/Diego_frio_005.wav,frio,Diego,Diego_frio_005.wav
audios/frio/Nancy_frio_044.wav,frio,Nancy,Nancy_frio_044.wav
audios/frio/Diego_frio_016.wav,frio,Diego,Diego_frio_016.wav
audios/frio/Vale_frio_028.wav,frio,Vale,Vale_frio_028.wav
audios/frio/Nancy_frio_042.wav,frio,Nancy,Nancy_frio_042.wav
audios/frio/Vale_frio_015.wav,frio,Vale,Vale_frio_015.wav
audios/frio/Mike_frio_012.wav,frio,Mike,Mike_frio_012.wav
audios/frio/Mike_frio_010.wav,frio,Mike,Mike_frio_010.wav
audios/frio/Diego_frio_020.wav,frio,Diego,Diego_frio_020.wav
audios/frio/Diego_frio_024.wav,frio,Diego,Diego_frio_024.wav
audios/frio/Nancy_frio_003.wav,frio,Nancy,Nancy_frio_003.wav
audios/frio/Diego_frio_002.wav,frio,Diego,Diego_frio_002.wav
audios/frio/Mike_frio_049.wav,frio,Mike,Mike_frio_049.wav
audios/frio/Nancy_frio_043.wav,frio,Nancy,Nancy_frio_043.wav
audios/frio/Diego_frio_003.wav,frio,Diego,Diego_frio_003.wav
audios/frio/Mike_frio_001.wav,frio,Mike,Mike_frio_001.wav
audios/frio/Vale_frio_009.wav,frio,Vale,Vale_frio_009.wav
audios/frio/Nancy_frio_023.wav,frio,Nancy,Nancy_frio_023.wav
audios/frio/Diego_frio_029.wav,frio,Diego,Diego_frio_029.wav
audios/frio/Mike_frio_039.wav,frio,Mike,Mike_frio_039.wav
audios/frio/Vale_frio_046.wav,frio,Vale,Vale_frio_046.wav
audios/frio/Diego_frio_009.wav,frio,Diego,Diego_frio_009.wav
audios/frio/Nancy_frio_037.wav,frio,Nancy,Nancy_frio_037.wav
audios/frio/Diego_frio_041.wav,frio,Diego,Diego_frio_041.wav
audios/frio/Vale_frio_004.wav,frio,Vale,Vale_frio_004.wav
audios/frio/Nancy_frio_041.wav,frio,Nancy,Nancy_frio_041.wav
audios/frio/Diego_frio_014.wav,frio,Diego,Diego_frio_014.wav
audios/frio/Vale_frio_021.wav,frio,Vale,Vale_frio_021.wav
audios/frio/Nancy_frio_001.wav,frio,Nancy,Nancy_frio_001.wav
audios/frio/Diego_frio_030.wav,frio,Diego,Diego_frio_030.wav
audios/frio/Mike_frio_003.wav,frio,Mike,Mike_frio_003.wav
audios/frio/Vale_frio_026.wav,frio,Vale,Vale_frio_026.wav
audios/frio/Nancy_frio_047.wav,frio,Nancy,Nancy_frio_047.wav
audios/frio/Mike_frio_026.wav,frio,Mike,Mike_frio_026.wav
audios/frio/Vale_frio_016.wav,frio,Vale,Vale_frio_016.wav
audios/frio/Vale_frio_014.wav,frio,Vale,Vale_frio_014.wav
audios/frio/Mike_frio_018.wav,frio,Mike,Mike_frio_018.wav
audios/frio/Nancy_frio_008.wav,frio,Nancy,Nancy_frio_008.wav
audios/frio/Nancy_frio_014.wav,frio,Nancy,Nancy_frio_014.wav
audios/frio/Vale_frio_037.wav,frio,Vale,Vale_frio_037.wav
audios/frio/Vale_frio_010.wav,frio,Vale,Vale_frio_010.wav
audios/frio/Nancy_frio_031.wav,frio,Nancy,Nancy_frio_031.wav
